,xkm,ykm,xm,ym,Longitude,Latitude,mean_pred,var_pred,sigma_pred
14248,-71.7372287944,-225.6979281377,-71737.2287944367,-225697.928137721,-120.7965360955,35.9830511215,-546.3,1795.7,42.4
5206,-75.7587396127,-230.4294794164,-75758.7396126598,-230429.4794164365,-120.8407208983,35.9401541473,-497.5,1276.9,35.7
12518,-74.4182360066,-226.5653792055,-74418.2360065854,-226565.3792054854,-120.8262193103,35.9750375413,-618.1,2204.0,46.9
20006,-77.4146558319,-222.4647014306,-77414.6558319282,-222464.7014305987,-120.8598978182,36.0117035099,-381.3,926.6,30.4
14287,-80.9630477304,-225.6190689497,-80963.0477303603,-225619.0689497424,-120.8989777166,35.9830183774,-741.8,808.2,28.4
10406,-73.1565855538,-227.6694078372,-73156.5855538096,-227669.4078371858,-120.8121076916,35.9651993303,-580.2,878.2,29.6
14846,-73.6297044736,-225.3824913858,-73629.7044736005,-225382.4913858066,-120.8175784203,35.9857450603,-465.1,1075.1,32.8
13509,-81.120754037,-226.0133648896,-81120.7540369573,-226013.3648896354,-120.9006871213,35.9794562691,-774.0,1190.2,34.5
1288,-71.3429630279,-233.2684101837,-71342.9630279442,-233268.4101836658,-120.7914568556,35.9149450828,-768.4,6502.6,80.6
6828,-73.3931450137,-229.5620283487,-73393.145013705,-229562.028348672,-120.8145530943,35.948147231,-536.1,1099.6,33.2
2156,-73.7085576269,-232.4798183039,-73708.557626899,-232479.8183038798,-120.8177742105,35.9218619787,-625.7,1737.2,41.7
21788,-81.8304324166,-221.045236047,-81830.4324166437,-221045.2360469841,-120.9090951414,36.0241075957,-566.3,1840.8,42.9
1453,-71.4218161812,-233.1106918077,-71421.8161812427,-233110.6918077086,-120.7923462098,35.9163586771,-755.5,5652.9,75.2
3695,-72.6046134807,-231.3757896722,-72604.6134807201,-231375.7896721796,-120.8056309589,35.931883621,-608.8,1166.5,34.2
14673,-74.9702080797,-225.4613505738,-74970.2080796749,-225461.3505737852,-120.83245482,35.9849303425,-544.1,2167.3,46.6
3887,-76.5472711456,-231.2180712962,-76547.2711456447,-231218.0712962224,-120.8493926383,35.9329933965,-602.4,1074.6,32.8
10830,-75.4433269995,-227.4328302732,-75443.3269994658,-227432.83027325,-120.8375145953,35.967149493,-703.4,1308.4,36.2
9417,-80.0168098908,-228.1425629651,-80016.8098907784,-228142.5629650573,-120.8882092365,35.9603872341,-777.9,2915.7,54.0
6838,-72.6046134807,-229.5620283487,-72604.6134807201,-229562.028348672,-120.8058020086,35.9482078786,-551.7,1168.6,34.2
17251,-75.2856206929,-224.1207443781,-75285.6206928688,-224120.7443781491,-120.8360881903,35.9969707384,-406.7,937.0,30.6
15668,-82.0669918765,-224.9093362579,-82066.9918765392,-224909.3362579351,-120.9113104186,35.9893110459,-771.2,680.9,26.1
17985,-74.3393828533,-223.7264484383,-74339.3828532869,-223726.4484382562,-120.8256183652,36.0005939961,-360.4,1278.1,35.8
8215,-80.5687819639,-228.7734364689,-80568.7819638678,-228773.436468886,-120.8942698687,35.9546626335,-908.7,2656.2,51.5
2990,-73.6297044736,-231.8489448001,-73629.7044736005,-231848.9448000512,-120.8169597134,35.9275461443,-587.0,1997.7,44.7
3746,-78.0454810583,-231.2969304842,-78045.4810583161,-231296.930484201,-120.866008339,35.9321616561,-775.9,1043.8,32.3
3551,-74.4970891599,-231.4546488602,-74497.0891598839,-231454.6488601582,-120.8266214542,35.9310272435,-542.6,2394.3,48.9
11123,-76.2318585325,-227.2751118973,-76231.8585324508,-227275.1118972928,-120.84628344,35.9685059451,-680.9,1338.6,36.6
14308,-79.3071315111,-225.6190689497,-79307.131511092,-225619.0689497424,-120.880592227,35.9831582485,-592.5,928.1,30.5
3087,-74.7336486198,-231.7700856121,-74733.6486197794,-231770.0856120725,-120.8292155781,35.9281696379,-569.3,2282.9,47.8
7356,-78.2031873649,-229.2465915968,-78203.1873649131,-229246.5915967576,-120.8679664602,35.9506020653,-544.4,1007.1,31.7
21288,-77.3358026786,-221.5183911749,-77335.8026786296,-221518.3911748556,-120.8591172367,36.0202265408,-367.6,798.1,28.3
11066,-80.7264882705,-227.2751118973,-80726.4882704648,-227275.1118972928,-120.8961774151,35.9681342084,-820.8,3734.9,61.1
20348,-77.4146558319,-222.2281238667,-77414.6558319282,-222228.1238666629,-120.8599216522,36.0138326629,-379.7,875.5,29.6
6037,-78.0454810583,-229.9563242886,-78045.4810583161,-229956.324288565,-120.8661442349,35.9442273569,-562.1,1077.5,32.8
21294,-76.8626837588,-221.5183911749,-76862.6837588387,-221518.3911748556,-120.8538616816,36.0202650078,-352.3,946.0,30.8
7826,-76.1530053792,-229.0100140328,-76153.0053791523,-229010.0140328218,-120.8452364016,35.9528980106,-532.0,628.7,25.1
22441,-78.1243342116,-220.4143625432,-78124.3342116146,-220414.3625431553,-120.8679887645,36.0300978763,-325.1,783.5,28.0
4088,-70.4755783417,-231.1392121082,-70475.5783416608,-231139.2121082438,-120.7820296272,35.9341733288,-622.8,1529.9,39.1
11864,-77.8089215984,-226.8808159574,-77808.9215984206,-226880.8159573998,-120.8638300341,35.9719266071,-600.7,759.7,27.6
11725,-76.7049774522,-226.9596751454,-76704.9774522417,-226959.6751453784,-120.8515669122,35.9713067584,-654.4,1184.9,34.4
8605,-73.3142918604,-228.6157180929,-73314.2918604065,-228615.7180929288,-120.8137681311,35.9566702628,-576.4,643.6,25.4
20969,-78.9128657446,-221.7549687388,-78912.8657445995,-221754.9687387914,-120.8766114162,36.0179674706,-447.4,770.1,27.8
10633,-79.0705720512,-227.5116894612,-79070.5720511965,-227511.6894612286,-120.8777711656,35.9661444371,-640.8,1529.2,39.1
1190,-72.683466634,-233.3472693716,-72683.4666340186,-233347.2693716444,-120.8063198392,35.9141336553,-715.8,1182.7,34.4
4841,-72.3680540208,-230.6660569804,-72368.0540208246,-230666.0569803722,-120.8030728936,35.9382894566,-578.4,903.4,30.1
18819,-83.5652017892,-223.1744341224,-83565.2017892106,-223174.434122406,-120.9281347836,36.0047940715,-551.0,848.9,29.1
17648,-78.4397468248,-223.8841668142,-78439.7468248086,-223884.1668142134,-120.8711387027,35.9988443215,-462.8,910.2,30.2
12964,-75.5221801528,-226.3288016415,-75522.1801527643,-226328.8016415497,-120.8384983091,35.9770795137,-656.8,2563.8,50.6
18085,-77.5723621385,-223.6475892503,-77572.3621385251,-223647.5892502776,-120.8615300814,36.0010448225,-401.8,765.1,27.7
20894,-76.7049774522,-221.8338279268,-76704.9774522417,-221833.82792677,-120.8520783364,36.0174389145,-348.7,891.8,29.9
1589,-74.4182360066,-232.9529734318,-74418.2360065854,-232952.9734317514,-120.8256017698,35.9175480737,-683.6,2063.9,45.4
3198,-74.8913549264,-231.6912264241,-74891.3549263764,-231691.226424094,-120.8309730055,35.9288669636,-565.7,2078.3,45.6
22673,-79.7013972776,-220.0200666033,-79701.3972775844,-220020.0666032624,-120.8855503965,36.033515163,-326.4,1920.0,43.8
15700,-79.543690971,-224.9093362579,-79543.6909709874,-224909.3362579351,-120.8832921474,35.9895259824,-595.3,786.3,28.0
4166,-74.1816765467,-231.0603529203,-74181.67654669,-231060.3529202652,-120.82315979,35.9346007035,-525.2,2360.2,48.6
21797,-81.120754037,-221.045236047,-81120.7540369573,-221045.2360469841,-120.9012114468,36.0241685744,-533.1,1544.2,39.3
11052,-69.9236062686,-227.3539710853,-69923.6062685714,-227353.9710852714,-120.7762488562,35.9682820336,-568.7,2054.8,45.3
18022,-82.5401107963,-223.6475892503,-82540.1107963302,-223647.5892502776,-120.9166992946,36.0006255295,-652.6,1496.9,38.7
11480,-72.0526414076,-227.1173935213,-72052.6414076306,-227117.3935213356,-120.7999051475,35.9702519726,-549.6,2074.8,45.5
17090,-76.389564839,-224.1996035661,-76389.5648390477,-224199.6035661278,-120.8483396109,35.9961727516,-417.3,1120.3,33.5
12207,-74.8125017731,-226.7230975814,-74812.5017730779,-226723.0975814426,-120.8305810343,35.973587066,-660.1,2291.8,47.9
13411,-76.7049774522,-226.0922240776,-76704.9774522417,-226092.224077614,-120.8516534177,35.9791138227,-603.5,1358.7,36.9
16777,-77.7300684451,-224.3573219421,-77730.0684451221,-224357.3219420849,-120.8632097287,35.9946444017,-430.5,759.0,27.5
12120,-81.67272611,-226.7230975814,-81672.7261100468,-226723.0975814426,-120.9067399547,35.9730213536,-875.3,3763.6,61.3
706,-75.049061233,-233.8204244995,-75049.0612329734,-233820.4244995159,-120.8325153337,35.9096910676,-878.2,1514.7,38.9
13315,-72.1314945609,-226.1710832656,-72131.4945609292,-226171.0832655925,-120.8008692495,35.9787628221,-525.0,1875.4,43.3
14923,-79.7802504309,-225.3036321978,-79780.2504308829,-225303.632197828,-120.8858779565,35.9859574884,-628.0,769.1,27.7
16159,-79.3071315111,-224.672758694,-79307.131511092,-224672.7586939992,-120.8806898291,35.9916749636,-565.3,861.8,29.4
20526,-80.6476351172,-222.0704054907,-80647.6351171663,-222070.4054907058,-120.8958480306,36.0149826696,-610.4,1294.6,36.0
6005,-69.0562215823,-230.0351834765,-69056.221582288,-230035.1834765435,-120.7663795075,35.944214185,-488.8,1212.0,34.8
106,-73.0777324005,-234.6878755673,-73077.7324005111,-234687.8755672804,-120.8105662991,35.9020374197,-891.1,1039.7,32.2
4674,-74.9702080797,-230.7449161684,-74970.2080796749,-230744.9161683508,-120.8319400271,35.9373777574,-503.6,1732.6,41.6
13119,-75.4433269995,-226.2499424536,-75443.3269994658,-226249.9424535712,-120.8376306089,35.9777955203,-648.2,2628.6,51.3
22204,-80.8053414238,-220.6509401071,-80805.3414237633,-220650.9401070911,-120.897749056,36.0277440549,-469.5,1234.0,35.1
16231,-73.6297044736,-224.672758694,-73629.7044736005,-224672.7586939992,-120.8176463843,35.9921326292,-416.3,1021.6,32.0
5696,-70.554431495,-230.1929018525,-70554.4314949593,-230192.9018525007,-120.7829912982,35.9426845004,-569.9,779.5,27.9
15329,-72.3680540208,-225.1459138219,-72368.0540208246,-225145.9138218708,-120.8035920955,35.9879713366,-481.0,2141.4,46.3
18550,-83.9594675557,-223.3321524984,-83959.467555703,-223332.1524983632,-120.9324962702,36.0033398201,-536.3,952.4,30.9
13573,-76.0741522259,-226.0133648896,-76074.1522258538,-226013.3648896354,-120.8446575537,35.9798743458,-621.7,2160.8,46.5
22035,-82.1458450298,-220.808658483,-82145.8450298377,-220808.6584830483,-120.9126243004,36.0262094509,-563.3,1428.9,37.8
19078,-83.4074954826,-223.0167157464,-83407.4954826136,-223016.7157464488,-120.9264004125,36.006227385,-557.2,868.8,29.5
2153,-73.9451170868,-232.4798183039,-73945.1170867945,-232479.8183038798,-120.8203986355,35.9218435841,-623.3,2046.1,45.2
8918,-72.1314945609,-228.457999717,-72131.4945609292,-228457.9997169717,-120.8006548249,35.958180387,-568.1,1816.2,42.6
17111,-74.7336486198,-224.1996035661,-74733.6486197794,-224199.6035661278,-120.8299508851,35.9963046616,-404.8,757.2,27.5
17847,-74.0239702401,-223.8053076262,-74023.970240093,-223805.3076262348,-120.8221079525,35.9999089393,-363.1,1727.3,41.6
17788,-78.6763062847,-223.8053076262,-78676.306284704,-223805.3076262348,-120.8737738153,35.9995344514,-485.0,901.6,30.0
11088,-78.9917188979,-227.2751118973,-78991.718897898,-227275.1118972928,-120.8769201487,35.9682802083,-631.5,1262.6,35.5
10979,-75.6798864594,-227.3539710853,-75679.8864593613,-227353.9710852714,-120.8401483192,35.9678403926,-701.4,1401.1,37.4
13601,-73.8662639335,-226.0133648896,-73866.263933496,-226013.3648896354,-120.8201444301,35.9800488138,-526.6,1611.5,40.1
18041,-81.0419008837,-223.6475892503,-81041.9008836588,-223647.5892502776,-120.9000610242,36.0007547229,-696.4,1360.5,36.9
209,-74.5759423132,-234.4512980033,-74575.9423131824,-234451.2980033447,-120.827206259,35.9040502418,-935.0,1148.5,33.9
8668,-80.0956630441,-228.536858905,-80095.6630440769,-228536.8589049502,-120.8890434364,35.9568318959,-811.3,2483.9,49.8
17936,-78.2031873649,-223.7264484383,-78203.1873649131,-223726.4484382562,-120.8685277058,36.0002832992,-440.9,854.5,29.2
16428,-81.7515792633,-224.515040318,-81751.5792633452,-224515.0403180421,-120.9078500684,35.9928868943,-738.6,778.5,27.9
21650,-78.5974531314,-221.2029544229,-78597.4531314055,-221202.9544229412,-120.873164296,36.0229616614,-387.3,785.3,28.0
21991,-79.2282783578,-220.887517671,-79228.2783577935,-220887.5176710269,-120.8802044675,36.0257480107,-391.5,996.7,31.6
19168,-76.3107116857,-223.0167157464,-76310.7116857492,-223016.7157464488,-120.8475813949,36.0068249425,-350.2,774.3,27.8
7419,-73.2354387071,-229.2465915968,-73235.438707108,-229246.5915967576,-120.812832892,35.950998397,-548.1,895.5,29.9
6375,-74.4182360066,-229.7986059126,-74418.2360065854,-229798.6059126078,-120.8259066127,35.9459381713,-516.3,1322.4,36.4
17549,-74.8125017731,-223.9630260022,-74812.5017730779,-223963.026002192,-120.8308495638,35.9984276227,-385.3,779.8,27.9
17768,-80.2533693507,-223.8053076262,-80253.3693506739,-223805.3076262348,-120.8912875508,35.999402328,-655.6,1086.3,33.0
2301,-77.8877747517,-232.3220999279,-77887.7747517191,-232322.0999279227,-120.8641548135,35.9229478379,-1020.4,826.0,28.7
3227,-72.6046134807,-231.6912264241,-72604.6134807201,-231691.226424094,-120.8056012185,35.929044604,-628.9,1136.0,33.7
10798,-77.966627905,-227.4328302732,-77966.6279050176,-227432.83027325,-120.865524837,35.96694552,-599.6,724.2,26.9
13773,-72.5257603274,-225.9345057017,-72525.7603274216,-225934.5057016568,-120.8052688452,35.9808619682,-498.0,1599.0,40.0
17548,-74.8913549264,-223.9630260022,-74891.3549263764,-223963.026002192,-120.831725243,35.9984214001,-386.5,772.2,27.8
11405,-77.966627905,-227.1173935213,-77966.6279050176,-227117.3935213356,-120.8655568052,35.9697844596,-601.9,746.8,27.3
14459,-79.6225441243,-225.5402097618,-79622.5441242859,-225540.2097617638,-120.8841023952,35.9838415568,-619.1,858.7,29.3
1921,-77.0992432187,-232.6375366798,-77099.2432187342,-232637.536679837,-120.8553750609,35.920173181,-965.3,878.4,29.6
14888,-82.5401107963,-225.3036321978,-82540.1107963302,-225303.632197828,-120.9165215014,35.9857213798,-805.6,1379.3,37.1
9725,-79.3859846644,-227.9848445891,-79385.9846643905,-227984.8445891002,-120.8812235749,35.9618596885,-680.6,2161.6,46.5
16905,-79.3071315111,-224.2784627541,-79307.131511092,-224278.4627541063,-120.880730503,35.9952235828,-559.4,930.4,30.5
4645,-77.2569495253,-230.7449161684,-77256.9495253312,-230744.9161683508,-120.8573145008,35.9371943999,-590.1,1371.7,37.0
1251,-74.2605297,-233.2684101837,-74260.5296999885,-233268.4101836658,-120.8238218444,35.9147213854,-714.9,1644.9,40.6
3498,-78.6763062847,-231.4546488602,-78676.306284704,-231454.6488601582,-120.8729915943,35.9306900858,-894.4,856.0,29.3
12183,-76.7049774522,-226.7230975814,-76704.9774522417,-226723.0975814426,-120.8515905029,35.9734359612,-647.4,1259.3,35.5
11591,-75.2856206929,-227.0385343334,-75285.6206928688,-227038.534333357,-120.8358025371,35.970710702,-698.0,1890.6,43.5
21698,-81.9092855699,-221.124095235,-81909.2855699422,-221124.0952349626,-120.9099626984,36.0233910777,-574.8,1963.5,44.3
14009,-78.3608936715,-225.7767873257,-78360.8936715101,-225776.7873256996,-120.8700701322,35.9818174194,-538.6,1018.6,31.9
6653,-75.6010333061,-229.6408875367,-75601.0333060628,-229640.8875366506,-120.8390483145,35.9472641878,-504.6,937.5,30.6
13825,-80.6476351172,-225.8556465137,-80647.6351171663,-225855.6465136782,-120.8954509143,35.9809160602,-724.9,1013.5,31.8
1899,-71.5006693345,-232.7163958678,-71500.6693345412,-232716.3958678156,-120.7932575562,35.919901543,-729.2,4288.6,65.5
19125,-79.7013972776,-223.0167157464,-79701.3972775844,-223016.7157464488,-120.8852395228,36.006546067,-590.4,839.0,29.0
4677,-74.7336486198,-230.7449161684,-74733.6486197794,-230744.9161683508,-120.8293150747,35.937396411,-504.8,1934.7,44.0
15422,-77.178096372,-225.0670546339,-77178.0963720327,-225067.0546338922,-120.857009047,35.9883019358,-481.0,690.3,26.3
1783,-73.3142918604,-232.7952550558,-73314.2918604065,-232795.2550557942,-120.8133701427,35.919053474,-655.3,1010.8,31.8
22324,-82.3035513364,-220.4932217311,-82303.5513364347,-220493.2217311339,-120.9144100767,36.0290346073,-550.7,1044.7,32.3
4754,-79.2282783578,-230.6660569804,-79228.2783577935,-230666.0569803722,-120.8791970634,35.9377416586,-811.7,1032.1,32.1
15994,-80.332222504,-224.751617882,-80332.2225039724,-224751.6178819779,-120.8920643525,35.9908789844,-671.1,817.3,28.6
5166,-78.9128657446,-230.4294794164,-78912.8657445995,-230429.4794164365,-120.8757213743,35.9398971705,-722.0,912.7,30.2
5096,-73.5508513203,-230.5083386044,-73550.851320302,-230508.3386044151,-120.8162128943,35.9396180458,-527.5,1710.8,41.4
12950,-76.6261242989,-226.3288016415,-76626.1242989432,-226328.8016415497,-120.8507543903,35.9769909984,-627.8,1436.9,37.9
12355,-75.2067675396,-226.6442383935,-75206.7675395704,-226644.238393464,-120.834965724,35.9742656318,-674.8,2405.4,49.0
15321,-72.9988792472,-225.1459138219,-72998.8792472126,-225145.9138218708,-120.810596589,35.9879230043,-448.9,1508.4,38.8
18129,-74.1028233934,-223.6475892503,-74102.8233933915,-223647.5892502776,-120.822998854,36.0013222319,-353.6,1782.5,42.2
10891,-70.6332846483,-227.4328302732,-70633.2846482578,-227432.83027325,-120.7841196712,35.9675197313,-578.4,2184.1,46.7
15684,-80.8053414238,-224.9093362579,-80805.3414237633,-224909.3362579351,-120.8973013026,35.9894193531,-711.1,735.6,27.1
19162,-76.7838306055,-223.0167157464,-76783.8306055402,-223016.7157464488,-120.8528360337,36.0067867573,-362.0,902.0,30.0
15265,-77.4146558319,-225.1459138219,-77414.6558319282,-225145.9138218708,-120.8596277919,35.9875729333,-481.8,651.5,25.5
1224,-76.389564839,-233.2684101837,-76389.5648390477,-233268.4101836658,-120.8474394181,35.9145524893,-981.6,1132.9,33.7
21131,-81.9881387232,-221.5972503628,-81988.1387232407,-221597.2503628342,-120.9107881601,36.0191259984,-603.7,2505.6,50.1
17458,-81.9881387232,-223.9630260022,-81988.1387232407,-223963.026002192,-120.9105357678,35.9978345246,-702.4,1237.1,35.2
21233,-81.67272611,-221.5183911749,-81672.7261100468,-221518.3911748556,-120.9072929084,36.0198629281,-595.5,2368.4,48.7
6,-72.8411729406,-235.0821715072,-72841.1729406156,-235082.1715071734,-120.80790528,35.8985067609,-953.9,910.6,30.2
8664,-80.4110756573,-228.536858905,-80411.0756572709,-228536.8589049502,-120.8925442374,35.9568052232,-865.7,2881.9,53.7
20443,-78.5974531314,-222.1492646787,-78597.4531314055,-222149.2646786844,-120.8730674885,36.0144450883,-446.5,693.4,26.3
7062,-78.1243342116,-229.4043099727,-78124.3342116146,-229404.3099727148,-120.8670753199,35.9491890749,-541.1,986.8,31.4
2712,-78.4397468248,-232.006663176,-78439.7468248086,-232006.6631760084,-120.8703106551,35.9257414052,-1014.1,864.1,29.4
4819,-74.1028233934,-230.6660569804,-74102.8233933915,-230666.0569803722,-120.8223227853,35.938155616,-513.9,2126.9,46.1
6396,-72.7623197873,-229.7986059126,-72762.3197873171,-229798.6059126078,-120.8075298635,35.9460665595,-546.3,1076.9,32.8
19588,-82.3035513364,-222.7012789945,-82303.5513364347,-222701.2789945345,-120.9141735389,36.0091626892,-628.8,2220.6,47.1
15696,-79.8591035842,-224.9093362579,-79859.1035841814,-224909.3362579351,-120.8867944399,35.9894994824,-628.0,801.3,28.3
6383,-73.7874107802,-229.7986059126,-73787.4107801975,-229798.6059126078,-120.8189059535,35.9459874217,-523.8,1375.6,37.1
4828,-73.3931450137,-230.6660569804,-73393.145013705,-230666.0569803722,-120.8144478377,35.9382107521,-537.2,1626.0,40.3
1978,-72.6046134807,-232.6375366798,-72604.6134807201,-232637.536679837,-120.8055120105,35.9205275249,-680.1,932.9,30.5
20362,-76.3107116857,-222.2281238667,-76310.7116857492,-222228.1238666629,-120.8476597037,36.0139221367,-336.5,784.7,28.0
19071,-73.8662639335,-223.0955749344,-73866.263933496,-223095.5749344274,-120.820424766,36.0063087506,-324.4,3301.1,57.5
