,xkm,ykm,xm,ym,Longitude,Latitude,mean_pred,var_pred,sigma_pred
25969,-77.2884139638,-220.5632704704,-77288.4139637698,-220563.2704704438,-120.8586869242,36.0288262538,23.8,448.1,21.2
25434,-78.6808226959,-221.0271359961,-78680.8226959377,-221027.1359961234,-120.8741084304,36.0245370679,86.7,488.2,22.1
1732,-72.7244075639,-234.9431017665,-72724.4075638863,-234943.1017665106,-120.8066233824,35.8997673979,-159.2,516.2,22.7
3019,-70.0943021809,-233.8607488733,-70094.3021809026,-233860.7488732583,-120.7775513323,35.9097068024,-140.1,2622.6,51.2
6160,-72.5696954825,-231.6187321658,-72569.6954825343,-231618.732165807,-120.8052206279,35.9296997424,-111.2,951.3,30.8
14803,-69.3980978148,-226.980076909,-69398.0978148186,-226980.0769090113,-120.7704489722,35.9716856971,65.7,2249.8,47.4
3058,-74.5809525401,-233.7834379523,-74580.9525401101,-233783.4379523117,-120.8273264729,35.9100608412,-131.7,827.9,28.8
2887,-72.9564756859,-233.9380597942,-72956.4756859143,-233938.0597942049,-120.8092923961,35.9087953857,-144.1,976.1,31.2
14778,-71.3319988317,-226.980076909,-71331.9988317184,-226980.0769090113,-120.7919179135,35.9715422816,6.6,1871.8,43.3
17659,-74.1168162961,-225.511169411,-74116.8162960542,-225511.169411026,-120.8229745982,35.9845490295,45.1,1245.9,35.3
15760,-78.0619743705,-226.4389004624,-78061.9743705298,-226438.9004623851,-120.8666841024,35.975883061,-145.7,457.3,21.4
6599,-77.2110579231,-231.309488482,-77211.0579230939,-231309.4884820206,-120.8567486598,35.9321168649,-170.7,688.9,26.2
4506,-74.5035964994,-232.7010850591,-74503.5964994341,-232701.0850590594,-120.8265730803,35.9198084549,-137.1,786.3,28.0
8910,-75.1998008655,-229.9952028259,-75199.8008655181,-229995.2028259285,-120.834560905,35.9441071641,-128.3,188.3,13.7
5988,-76.4374975163,-231.6960430868,-76437.4975163339,-231696.0430867536,-120.8481271764,35.9287003828,-146.5,356.9,18.9
1270,-71.1772867504,-235.4069672922,-71177.2867503664,-235406.9672921902,-120.7894214421,35.8957096094,-189.3,1615.1,40.2
4398,-74.4262404588,-232.77839598,-74426.2404587581,-232778.395980006,-120.8257074346,35.9191186993,-137.0,865.8,29.4
2430,-72.3376273605,-234.3246143989,-72337.6273605063,-234324.6143989379,-120.8023916683,35.9053635847,-156.2,1408.9,37.5
25078,-83.0901170145,-221.259068759,-83090.1170144693,-221259.0687589632,-120.9230656009,36.0220736194,-110.0,829.5,28.8
24413,-76.8242777197,-221.8002452056,-76824.2777197139,-221800.2452055893,-120.8534068715,36.0177314947,76.7,1079.1,32.8
7409,-74.5809525401,-230.8456229563,-74580.9525401101,-230845.622956341,-120.827610946,35.936502037,-127.3,330.8,18.2
1117,-71.0999307097,-235.5615891341,-71099.9307096904,-235561.5891340834,-120.7885492693,35.894323734,-193.0,1497.2,38.7
3914,-70.6357944656,-233.1649505847,-70635.7944656345,-233164.950584739,-120.7836215908,35.9159291281,-123.3,2488.8,49.9
25072,-75.6639371096,-221.3363796799,-75663.937109574,-221336.3796799098,-120.840563526,36.0219994795,133.5,1330.5,36.5
9270,-69.4754538555,-229.840580984,-69475.4538554946,-229840.5809840353,-120.7710494673,35.9459350577,2.5,1187.2,34.5
13506,-75.8186491909,-227.5985642766,-75818.649190926,-227598.564276584,-120.8416645863,35.9656279626,-171.8,951.5,30.8
24914,-79.8411633061,-221.4136906009,-79841.1633060776,-221413.6906008564,-120.8869583697,36.0209611864,-52.9,725.5,26.9
14447,-73.3432558893,-227.1346987509,-73343.2558892942,-227134.6987509044,-120.8142307843,35.9699973427,-63.1,759.7,27.6
14680,-78.912890818,-226.980076909,-78912.8908179657,-226980.0769090113,-120.8760753595,35.9709420859,-143.4,201.8,14.2
9382,-72.0282031978,-229.7632700631,-72028.2031978024,-229763.2700630887,-120.7993861945,35.9464405832,-56.4,982.0,31.3
22164,-77.2110579231,-223.1918417826,-77211.0579230939,-223191.8417826281,-120.8575633849,36.005175966,22.6,1076.8,32.8
22991,-75.1224448248,-222.7279762569,-75122.4448248421,-222727.9762569485,-120.8344122523,36.0095184195,140.5,525.3,22.9
18641,-82.1618445264,-224.9699929644,-82161.8445263574,-224969.9929643998,-120.9123571604,35.9887569322,-163.2,80.0,8.9
454,-74.6583085808,-236.2573874226,-74658.3085807861,-236257.3874226028,-120.8279448869,35.8877881775,-106.7,1370.3,37.0
8378,-72.8791196452,-230.3044465097,-72879.1196452383,-230304.4465097149,-120.8087781782,35.9415049309,-95.0,540.8,23.3
14728,-75.1998008655,-226.980076909,-75199.8008655181,-226980.0769090113,-120.8348555503,35.9712436266,-126.2,1531.7,39.1
26142,-80.1505874688,-220.3313377076,-80150.5874687816,-220331.337707604,-120.8905085058,36.0306759538,-6.0,1113.6,33.4
2141,-74.0394602554,-234.5565471618,-74039.4602553782,-234556.5471617777,-120.8212457152,35.9031449359,-133.8,753.5,27.4
16726,-74.5809525401,-225.9750349367,-74580.9525401101,-225975.0349367055,-120.8280830038,35.9803378708,-12.7,1828.5,42.8
23300,-80.6147237128,-222.4960434941,-80614.7237128375,-222496.0434941087,-120.8954378129,36.011154821,-126.5,771.9,27.8
1398,-73.42061193,-235.2523454503,-73420.6119299702,-235252.345450297,-120.8143155015,35.896930502,-144.4,891.0,29.8
5568,-71.7961350758,-232.0052867705,-71796.1350757744,-232005.28677054,-120.7966017059,35.9262794552,-109.6,761.6,27.6
7694,-73.1111877673,-230.6910011144,-73111.1877672662,-230691.0011144479,-120.8113167267,35.9380080077,-108.4,833.5,28.9
26078,-79.9958753874,-220.4086486286,-79995.8753874296,-220408.6486285506,-120.8887816348,36.0299932448,-0.9,989.8,31.5
12015,-74.8130206621,-228.371673486,-74813.0206621381,-228371.67348605,-120.8304264852,35.9587497278,-167.9,699.6,26.4
9436,-79.0676028993,-229.6859591421,-79067.6028993177,-229685.9591421422,-120.8775148111,35.9465760855,-206.2,389.3,19.7
2578,-75.0450887842,-234.169992557,-75045.0887841661,-234169.9925570447,-120.8324372233,35.9065451403,-128.6,1272.6,35.7
728,-73.42061193,-235.9481437388,-73420.6119299702,-235948.1437388164,-120.8142492254,35.8906679983,-140.7,1475.0,38.4
22930,-79.8411633061,-222.7279762569,-79841.1633060776,-222727.9762569485,-120.8868218038,36.0091329121,-112.1,584.5,24.2
25452,-77.2884139638,-221.0271359961,-77288.4139637698,-221027.1359961234,-120.8586402513,36.0246515842,36.4,720.4,26.8
13732,-70.0169461402,-227.5212533556,-70016.9461402266,-227521.2533556374,-120.7772697872,35.9667695927,32.3,1153.1,34.0
22303,-77.0563458417,-223.1145308617,-77056.3458417419,-223114.5308616815,-120.8558528822,36.0058843347,37.8,1220.9,34.9
13704,-72.1829152792,-227.5212533556,-72182.9152791544,-227521.2533556374,-120.8013134437,35.9666072998,-42.1,1490.1,38.6
9186,-75.9733612723,-229.840580984,-75973.361272278,-229840.5809840353,-120.8431606216,35.9454371847,-164.2,299.2,17.3
21078,-72.3376273605,-223.8103291502,-72337.6273605063,-223810.3291502008,-120.8033799144,35.9999938531,210.7,2260.3,47.5
4195,-73.42061193,-232.9330178219,-73420.6119299702,-232933.0178218992,-120.8145365,35.9178053482,-130.1,682.2,26.1
2444,-71.254642791,-234.3246143989,-71254.6427910424,-234324.6143989379,-120.7903794243,35.9054454634,-163.1,2145.8,46.3
23534,-81.6203522416,-222.3414216522,-81620.3522416254,-222341.4216522155,-120.9066237001,36.0124603681,-127.4,1971.2,44.4
16271,-74.1168162961,-226.2069676995,-74116.8162960542,-226206.9676995453,-120.822907541,35.9782868464,-17.3,1596.9,40.0
9592,-78.3713985332,-229.6086482212,-78371.3985332338,-229608.6482211956,-120.8697964434,35.9473296357,-189.6,288.6,17.0
8780,-74.2715283774,-230.0725137469,-74271.5283774061,-230072.5137468751,-120.8242520802,35.9434844416,-121.2,515.9,22.7
11236,-77.2884139638,-228.7582280908,-77288.4139637698,-228758.228090783,-120.8578631164,35.9550723272,-120.8,248.2,15.8
